ID tarea,Código,Problema,Responsable,Dirección,Fecha de reporte,Tiempo en cuarentena,Estado,Resultado,Subtipo del resultado,Responsable,Dirección de origen
13704039,NTAB12939,Dañado,Brenda,EE-0-002-000-00-00,2023-10-27 18:02:19,3 hs 25 min,Terminada,Reacondicionado,Packaging mojado,maria,QuP-0-001-000-00-00
13704038,HSCX49658,Dañado,Brenda,EE-0-002-000-00-00,2023-10-27 18:02:19,3 hs 25 min,Terminada,En buen estado,En buen estado,maria,QuP-0-001-000-00-00
13704037,HSCX49658,Dañado,Brenda,EE-0-002-000-00-00,2023-10-27 18:02:19,3 hs 24 min,Terminada,En buen estado,En buen estado,maria,QuP-0-001-000-00-00
13704016,NIDL10527,Vencido,Luis,MA-0-022-027-03-03,2023-10-27 18:00:20,7 hs 29 min,Terminada,Vencido,Está próximo a vencer,Jennifer,MS-0-017-038-03-05
13704015,JRBP02833,Vencido,Luis,EE-0-002-000-00-00,2023-10-27 18:00:18,7 hs 10 min,Terminada,En buen estado,En buen estado,Jennifer,MS-0-003-053-02-05
13703903,ARUT85224,Dañado,Fernando,KA-0-001-000-00-00,2023-10-27 17:47:49,3 hs 25 min,Terminada,Dañado,Está roto,maria,QuP-0-001-000-00-00
13703865,BNYF32704,Vencido,Celeste,EE-0-002-000-00-00,2023-10-27 17:46:21,2 hs 6 min,Terminada,En buen estado,En buen estado,Melisa,MS-0-020-050-02-03
13703855,LCNS42786,Dañado,Keila,DN-0-027-008-01-01,2023-10-27 17:45:20,15 min,Terminada,Dañado,Está roto,Melisa,MS-0-004-064-01-03
13703851,JIRM99249,Dañado,Celeste,DN-0-027-008-02-01,2023-10-27 17:45:03,19 min,Terminada,Dañado,Está roto,Melisa,MS-0-020-056-02-05
13703848,AVSJ33348,Dañado,ELÍAS,DN-0-027-008-02-01,2023-10-27 17:44:46,4 hs 8 min,Terminada,Dañado,Está roto,Melisa,QuP-0-001-000-00-00
13703847,FELG04930,Dañado,Celeste,DN-0-027-008-02-01,2023-10-27 17:44:40,19 min,Terminada,Dañado,Está roto,Melisa,MS-0-020-058-02-01
13703841,NYZA83478,Dañado,Celeste,DN-0-027-008-02-01,2023-10-27 17:43:51,20 min,Terminada,Dañado,Está roto,Melisa,MS-0-020-052-02-04
13703840,NYZA83478,Dañado,Celeste,DN-0-027-008-02-01,2023-10-27 17:43:51,20 min,Terminada,Dañado,Está roto,Melisa,MS-0-020-052-02-04
13703838,LRZV76367,Dañado,Celeste,MS-0-020-052-03-01,2023-10-27 17:43:17,11 min,Terminada,Reacondicionado,Packaging con corte,Melisa,MS-0-020-052-03-01
13703780,UVZU41655,Otros,Marcelo,DN-0-027-008-02-01,2023-10-27 17:40:43,23 min,Terminada,Otros,Otros,Melisa,MS-0-003-051-01-02
13703767,OZSN81468,Dañado,Alan,EE-0-002-000-00-00,2023-10-27 17:37:57,44 min,Terminada,Reacondicionado,Reacondicionado,maria,QuP-0-001-000-00-00
13703766,OZSN81468,Dañado,Alan,EE-0-002-000-00-00,2023-10-27 17:37:57,49 min,Terminada,Reacondicionado,Reacondicionado,maria,QuP-0-001-000-00-00
13703765,OZSN81468,Dañado,Alan,EE-0-002-000-00-00,2023-10-27 17:37:56,36 min,Terminada,Reacondicionado,Reacondicionado,maria,QuP-0-001-000-00-00
13703633,XCZA39493,Dañado,Keila,KA-0-001-000-00-00,2023-10-27 17:28:49,34 min,Terminada,Dañado,Está roto,Melisa,MS-0-005-077-02-02
13702816,MWGK46988,Mal identificado,Agustina,MA-0-053-071-02-02,2023-10-27 17:25:52,2 hs 31 min,Terminada,Mal identificado,Está mal identificado por el vendedor,Agustina,MS-2-039-023-04-05
13702785,MDDX58510,Dañado,ana,KA-0-001-000-00-00,2023-10-27 17:23:24,3 hs 49 min,Terminada,Dañado,Está roto,maria,QuP-0-001-000-00-00
13702781,AILZ86321,Otros,Lucia,EK-0-013-025-01-02,2023-10-27 17:22:30,4 hs 9 min,Terminada,En buen estado,En buen estado,Melisa,ES-0-013-025-01-02
13702780,AILZ86321,Otros,Lucia,EK-0-013-025-01-02,2023-10-27 17:22:30,4 hs 11 min,Terminada,En buen estado,En buen estado,Melisa,ES-0-013-025-01-02
13702779,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:22:17,17 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-052-02-04
13702778,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:22:17,17 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-052-02-04
13702777,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:22:17,17 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-052-02-04
13702776,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:22:17,17 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-052-02-04
13702747,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702746,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702745,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702744,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702743,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702742,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702741,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702740,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702739,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702738,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702737,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702736,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702735,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702734,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702733,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702732,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702731,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702730,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702729,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702728,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702727,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702726,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702725,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702724,EGNN12121,Mal identificado,Agustina,EQ-0-053-007-02-01,2023-10-27 17:20:51,19 min,Terminada,Mal identificado,EAN divergente,Agustina,MS-2-034-053-03-04
13702620,ZPBZ55385,Mal identificado,Agustina,EQ-0-053-007-01-01,2023-10-27 17:15:52,28 min,Terminada,Mal identificado,Características divergente,Agustina,MS-2-024-014-04-01
13702618,ZPBZ55385,Mal identificado,Agustina,EQ-0-053-007-01-01,2023-10-27 17:15:52,28 min,Terminada,Mal identificado,Características divergente,Agustina,MS-2-024-014-04-01
13702617,ZPBZ55385,Mal identificado,Agustina,EQ-0-053-007-01-01,2023-10-27 17:15:52,28 min,Terminada,Mal identificado,Características divergente,Agustina,MS-2-024-014-04-01
13702616,ZPBZ55385,Mal identificado,Agustina,EQ-0-053-007-01-01,2023-10-27 17:15:52,28 min,Terminada,Mal identificado,Características divergente,Agustina,MS-2-024-014-04-01
13702594,RQIO70703,No apto,Mariana,MA-0-053-065-03-01,2023-10-27 17:13:38,6 min,Terminada,No apto,No apto,Mariana,MS-2-025-002-03-02
13702520,ZPBZ55385,Mal identificado,Agustina,EQ-0-053-007-01-01,2023-10-27 17:06:59,40 min,Terminada,Mal identificado,Características divergente,Agustina,MS-2-010-056-03-01
13702519,ZPBZ55385,Mal identificado,Agustina,EQ-0-053-007-01-01,2023-10-27 17:06:59,40 min,Terminada,Mal identificado,Características divergente,Agustina,MS-2-010-056-03-01
13702518,ZPBZ55385,Mal identificado,Agustina,EQ-0-053-007-01-01,2023-10-27 17:06:59,40 min,Terminada,Mal identificado,Características divergente,Agustina,MS-2-010-056-03-01
13702517,ZPBZ55385,Mal identificado,Agustina,EQ-0-053-007-01-01,2023-10-27 17:06:59,40 min,Terminada,Mal identificado,Características divergente,Agustina,MS-2-010-056-03-01
13702405,ZPBZ55385,Mal identificado,Agustina,EQ-0-053-007-01-01,2023-10-27 17:05:30,43 min,Terminada,Mal identificado,Características divergente,Agustina,MS-2-010-052-04-04
13702404,ZPBZ55385,Mal identificado,Agustina,EQ-0-053-007-01-01,2023-10-27 17:05:30,43 min,Terminada,Mal identificado,Características divergente,Agustina,MS-2-010-052-04-04
13696598,YWMP48446,Dañado,Florencia,EE-0-002-000-00-00,2023-10-27 7:34:13,12 hs 22 min,Terminada,Reacondicionado,Producto incompleto,Axel,MS-0-012-082-01-03
13696377,YHZE71668,Dañado,Ezequiel,EE-0-002-000-00-00,2023-10-27 7:29:26,12 hs 24 min,Terminada,Reacondicionado,Producto incompleto,Axel,MS-0-013-007-02-02
13696204,KRSH09962,Dañado,Martin,MS-2-041-023-02-04,2023-10-27 7:18:44,47 min,Terminada,Reacondicionado,Packaging con corte,Daniela,MS-2-041-023-02-04
13696183,LJIX44891,Mal identificado,Camila,EQ-0-053-005-03-02,2023-10-27 7:13:06,2 hs,Terminada,Mal identificado,EAN divergente,heber,MS-0-014-009-01-03
13696156,IDJD54327,Dañado,Lucas,DN-0-027-010-03-01,2023-10-27 7:07:43,2 hs 21 min,Terminada,Dañado,Está con filtración,heber,QuP-0-001-000-00-00
13695993,IWDN09008,Dañado,Martin,MS-2-041-025-02-03,2023-10-27 7:02:24,1 hs 5 min,Terminada,Reacondicionado,Packaging con corte,Daniela,MS-2-041-025-02-03
13695985,DEUM11528,Dañado,mariela,MS-1-039-076-02-03,2023-10-27 6:59:21,1 hs 3 min,Terminada,Reacondicionado,Packaging con corte,Daniela,MS-1-039-076-02-03
13695931,JICC46736,Dañado,Analia,KA-0-001-000-00-00,2023-10-27 6:50:48,2 hs 36 min,Terminada,Dañado,Está roto,heber,MS-0-002-056-02-03
13695904,JRBP40830,Dañado,Dalma,KA-0-001-000-00-00,2023-10-27 6:45:26,2 hs 41 min,Terminada,Dañado,Está roto,heber,MS-0-006-026-03-03
13695776,ZGJF79547,Dañado,Tamara,EK-0-010-076-01-02,2023-10-27 6:27:08,1 hs 26 min,Terminada,Reacondicionado,Packaging con corte,Daniela,ES-0-010-076-01-02
13695742,BUIG36827,Dañado,cinthya,MS-2-002-002-02-04,2023-10-27 6:22:02,1 hs 52 min,Terminada,Reacondicionado,Packaging con corte,Daniela,MS-2-002-002-02-04
13695620,ZUFV81857,Dañado,Gustavo,EE-0-002-000-00-00,2023-10-27 5:49:38,1 hs 47 min,Terminada,Reacondicionado,Packaging con corte,Daniela,QuP-0-001-000-00-00
13695616,DREA95649,Dañado,MELISA,MS-2-027-026-03-03,2023-10-27 5:47:52,2 hs 22 min,Terminada,Reacondicionado,Packaging con corte,Daniela,MS-2-027-026-03-03
13695614,PBFO72349,Dañado,Gustavo,EE-0-002-000-00-00,2023-10-27 5:47:34,1 hs 51 min,Terminada,Reacondicionado,Packaging con corte,Daniela,QuP-0-001-000-00-00
13695559,GGNJ50488,Dañado,Jennifer,DN-0-053-003-02-01,2023-10-27 5:21:26,33 min,Terminada,Dañado,Está roto,Jennifer,MS-2-046-044-02-02
13695538,FWMG03336,Dañado,lencina,EE-0-002-000-00-00,2023-10-27 5:19:28,2 hs 11 min,Terminada,Reacondicionado,Packaging con corte,Daniela,QuP-0-001-000-00-00
13695527,JUVR90910,Dañado,Alexis,EE-0-002-000-00-00,2023-10-27 5:17:21,2 hs 14 min,Terminada,Reacondicionado,Packaging con corte,Daniela,QuP-0-001-000-00-00
13695524,ZJBL85063,Dañado,alan,KA-0-001-000-00-00,2023-10-27 5:14:15,32 min,Terminada,Dañado,Está roto,Jennifer,MS-0-006-060-04-02
13694074,SYCN00704,Vencido,Luciana,EE-0-002-000-00-00,2023-10-27 4:50:44,1 hs 6 min,Terminada,En buen estado,En buen estado,Jennifer,MS-0-002-044-03-05
13694032,JJMG51637,Otros,Irina,DN-0-027-008-03-01,2023-10-27 4:40:16,1 hs 6 min,Terminada,Dañado,Está mojado,Jennifer,MS-0-015-052-01-03
13694015,IKBV38109,Dañado,Javier,KA-0-001-000-00-00,2023-10-27 4:27:58,1 hs 24 min,Terminada,Dañado,Está roto,Jennifer,MS-0-004-011-03-02
13694012,JLHN74416,Dañado,noelia,KA-0-001-000-00-00,2023-10-27 4:26:23,1 hs 20 min,Terminada,Dañado,Está roto,Jennifer,MS-0-006-038-04-01
13693879,WMCU30164,Otros,Irina,DN-0-027-010-02-01,2023-10-27 3:15:12,2 hs 35 min,Terminada,Dañado,Está con vidrio roto,Jennifer,MS-0-004-062-01-01
13693862,SDDE67631,Dañado,Abel,EK-0-008-001-01-02,2023-10-27 3:09:05,2 hs 39 min,Terminada,Reacondicionado,Packaging con corte,Bahia,ES-0-008-001-01-02
13693828,FEHF88026,Dañado,samuel,KA-0-001-000-00-00,2023-10-27 2:55:32,2 hs 51 min,Terminada,Dañado,Está roto,Jennifer,QuP-0-001-000-00-00
13693801,AOGC38956,Dañado,rocio,DN-0-027-010-02-02,2023-10-27 2:46:11,2 hs 59 min,Terminada,Dañado,Está con vidrio roto,Jennifer,MS-0-019-027-03-02
13693771,VSZD31037,Dañado,Bernardino,EE-0-002-000-00-00,2023-10-27 2:34:20,30 min,Terminada,Reacondicionado,Packaging abollado/aplastado,bianca,ES-0-049-028-01-01
13693770,VSZD31037,Dañado,Bernardino,EE-0-002-000-00-00,2023-10-27 2:34:20,30 min,Terminada,Reacondicionado,Packaging abollado/aplastado,bianca,ES-0-049-028-01-01
13693763,GGNJ50488,Otros,Bruno,MS-2-046-044-02-02,2023-10-27 2:33:20,2 hs 47 min,Terminada,En buen estado,En buen estado,Jennifer,MS-2-046-044-02-02
13693762,XCZA55815,Dañado,cortez,EE-0-002-000-00-00,2023-10-27 2:33:01,54 min,Terminada,Reacondicionado,Packaging con corte,Jennifer,MS-0-015-024-01-02
13693732,OBBY42916,Dañado,Agata,EE-0-002-000-00-00,2023-10-27 2:25:56,1 hs,Terminada,Reacondicionado,Packaging con corte,Jennifer,MS-0-016-027-01-07
13693728,YHQG76810,Dañado,Rodrigo,EE-0-002-000-00-00,2023-10-27 2:24:46,1 hs 9 min,Terminada,Reacondicionado,Packaging con corte,Jennifer,QuP-0-001-000-00-00
13693718,ZCBF82705,Dañado,melgarejo,DN-0-027-010-01-01,2023-10-27 2:21:21,3 hs 30 min,Terminada,Dañado,Está roto,Jennifer,QuP-0-001-000-00-00
13693707,AOGC38956,Dañado,noelia,DN-0-027-010-03-01,2023-10-27 2:16:54,1 hs 40 min,Terminada,Dañado,Está roto,Jennifer,MS-0-019-022-01-03
13693702,VWSZ25026,Otros,Irina,DN-0-027-010-03-01,2023-10-27 2:14:27,1 hs 47 min,Terminada,Dañado,Está roto,Jennifer,MS-0-008-064-01-04
13693696,YWDL98729,Dañado,Cristian,EK-0-015-023-01-01,2023-10-27 2:13:16,3 hs 36 min,Terminada,Reacondicionado,Packaging con corte,Bahia,ES-0-015-023-01-01
13693612,SPGQ32198,Dañado,candela,MS-1-007-024-04-01,2023-10-27 2:02:56,3 hs 9 min,Terminada,Reacondicionado,Packaging con corte,Jennifer,MS-1-007-024-04-01
13693601,NXXO88074,Dañado,brian,DN-0-053-003-03-02,2023-10-27 1:57:33,1 hs 52 min,Terminada,Dañado,El embalaje está dañado,Denise,MS-2-014-055-03-01
13693600,NXXO88074,Dañado,brian,DN-0-053-003-03-02,2023-10-27 1:57:33,1 hs 52 min,Terminada,Dañado,El embalaje está dañado,Denise,MS-2-014-055-03-01
13693599,NXXO88074,Dañado,brian,DN-0-053-003-03-02,2023-10-27 1:57:33,1 hs 52 min,Terminada,Dañado,El embalaje está dañado,Denise,MS-2-014-055-03-01
13693579,POKP85540,Dañado,Malena,DN-0-027-008-02-01,2023-10-27 1:53:59,3 hs 57 min,Terminada,Dañado,El embalaje está dañado,Jennifer,QuP-0-001-000-00-00
13693523,FCLD78592,Dañado,carolina,KA-0-001-000-00-00,2023-10-27 1:45:14,4 hs 1 min,Terminada,Dañado,Está roto,Jennifer,QuP-0-001-000-00-00
13693511,ZMVT31156,Dañado,hernán,MS-2-003-001-01-03,2023-10-27 1:39:34,50 min,Terminada,Reacondicionado,Producto incompleto,bianca,MS-2-003-001-01-03
13693509,VKHB43089,Dañado,Malena,KA-0-001-000-00-00,2023-10-27 1:39:02,4 hs 7 min,Terminada,Dañado,Está roto,Jennifer,QuP-0-001-000-00-00
13693506,HOOC44337,Dañado,marcelo,KA-0-001-000-00-00,2023-10-27 1:37:17,2 hs 11 min,Terminada,Dañado,Está roto,Jennifer,MS-0-005-043-01-05
13693483,EATC18424,Dañado,Camila,DN-0-027-010-01-01,2023-10-27 1:30:44,2 hs 22 min,Terminada,Dañado,Está roto,Jennifer,MS-0-016-002-04-05
13693467,DJPV72543,Dañado,andrea,EE-0-002-000-00-00,2023-10-27 1:26:23,2 hs 7 min,Terminada,Reacondicionado,Packaging con corte,Jennifer,QuP-0-001-000-00-00
13693422,QIBO68136,Mal identificado,Bahia,EE-0-002-000-00-00,2023-10-27 1:21:02,1 hs 42 min,Terminada,En buen estado,En buen estado,Bahia,MS-1-035-055-04-01
13693391,JXFK65846,Dañado,Agustina,LeT-0-001-000-00-00,2023-10-27 1:12:19,8 hs 19 min,Terminada,No encontrado,No encontrado,heber,QuP-0-001-000-00-00
13693385,KLOS01301,Dañado,Debora,EE-0-002-000-00-00,2023-10-27 1:09:04,4 hs 50 min,Terminada,Reacondicionado,Packaging con corte,Bahia,QuP-0-001-000-00-00
13693381,DJHD22670,Dañado,tamara,MS-2-013-047-01-04,2023-10-27 1:07:01,59 min,Terminada,Reacondicionado,Packaging con corte,bianca,MS-2-013-047-01-04
13693361,JOOD24425,Dañado,Sofia,MS-1-028-020-03-03,2023-10-27 1:05:02,32 min,Terminada,Reacondicionado,Packaging con corte,Jennifer,MS-1-028-020-03-03
13693357,JHUE60861,Mal identificado,Bahia,EQ-0-027-012-02-01,2023-10-27 1:03:35,1 hs 6 min,Terminada,Mal identificado,SKV divergente,Bahia,MS-0-002-027-02-01
13693356,JHUE60861,Mal identificado,Bahia,EQ-0-027-012-02-01,2023-10-27 1:03:35,1 hs 6 min,Terminada,Mal identificado,SKV divergente,Bahia,MS-0-002-027-02-01
13693355,JHUE60861,Mal identificado,Bahia,EQ-0-027-012-02-01,2023-10-27 1:03:35,1 hs 6 min,Terminada,Mal identificado,SKV divergente,Bahia,MS-0-002-027-02-01
13693354,JHUE60861,Mal identificado,Bahia,EQ-0-027-012-02-01,2023-10-27 1:03:35,1 hs 6 min,Terminada,Mal identificado,SKV divergente,Bahia,MS-0-002-027-02-01
13693353,JHUE60861,Mal identificado,Bahia,EQ-0-027-012-02-01,2023-10-27 1:03:35,1 hs 6 min,Terminada,Mal identificado,SKV divergente,Bahia,MS-0-002-027-02-01
13693352,JHUE60861,Mal identificado,Bahia,EQ-0-027-012-02-01,2023-10-27 1:03:35,1 hs 6 min,Terminada,Mal identificado,SKV divergente,Bahia,MS-0-002-027-02-01
13693324,VWNB30879,Otros,Irina,EE-0-002-000-00-00,2023-10-27 0:57:11,3 hs 45 min,Terminada,En buen estado,En buen estado,Bahia,MS-2-046-012-03-01
13693322,RLJX07675,Dañado,maira,KA-0-001-000-00-00,2023-10-27 0:56:36,4 hs 54 min,Terminada,Dañado,Está roto,Jennifer,QuP-0-001-000-00-00
